"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261160478/0/60/45/bbbe25e80d6cc2480da1308d5759156c/14/993fc61c8e429976018316e4103f74df/261160478.JPG","H1403200","Residential Attached","S","205 45769 STEVENSON ROAD","Sardis East Vedder Rd","51","1","2005","0.00","Apartment/Condo","Sardis","026-353-628","V2R 5Z2",,,,"$126,000","0.98","$175.24","9/18/2014","Apartment/Condo","1","CD7","$129,000"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260775389/0/60/45/1174e055e2f75966066b769be006ae5b/13/d828f21e06818ecd8bef18bfa7a9001d/260775389.JPG","N233280","Residential Detached","S","640 NASON STREET","Quesnel - Town","220","4","1977","0.00","House/Single Family","Quesnel (Zone 28)","013-717-162","V2J 3A1","57.00",,,"$127,500","0.95","$61.30","9/18/2014","House/Single Family","2","R1","$134,900"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261192149/0/60/45/0622abc84944b1c8c12f8188441ca30e/13/c35c9e91615dd70577b2914a8b2fc649/261192149.JPG","N239046","Residential Detached","S","1190 N 3RD AVENUE","Williams Lake - City","36","2","1982","0.00","Manufactured with Land","Williams Lake (Zone 27)","006-036-724","V2G 4W9","0.00",,,"$129,000","0.98","$106.44","9/17/2014","Manufactured with Land","1","R1A","$131,500"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261080715/0/60/45/d9685f6990770867442d19f7e722593b/13/0978af63e2433934438b2ef3e5d1787f/261080715.JPG","N237435","Residential Detached","S","10872 101ST STREET","Taylor","93","2","9999","0.00","House/Single Family","Fort St. John (Zone 60)","007-271-891","V0C 2K0",,,,"$130,000","0.84","$135.98","9/19/2014","House/Single Family","1","R2","$154,900"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260961902/0/60/45/7eb430f66fed3a7819ae4d971dd56b4a/13/d3e4c4a49ac35a74be6de4aa209b0d67/260961902.JPG","N235615","Residential Detached","S","1252 MARSH ROAD","Quesnel - Rural West","141","4","2003","0.00","Manufactured with Land","Quesnel (Zone 28)","009-143-025","V2J 6H3","0.00",,,"$130,100","1.00","$91.75","9/20/2014","Manufactured with Land","1","R2","$129,900"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261064140/0/60/45/b3809da1d04ff0620b5e91b64f8a0680/13/0191e0fce5273f08eeffdff75d52f424/261064140.JPG","N237189","Residential Detached","S","1869 JUNIPER STREET","Connaught","96","2","9999","6,600.00","House/Single Family","PG City Central (Zone 72)","011-819-073","V2L 1N6","0.00",,,"$131,500","0.98","$79.03","9/20/2014","House/Single Family","1","RS2","$134,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261191603/0/60/45/4aa33c999f53efe9487edbe0f95a6c42/15/ca0018e0d09a13e0393318262a1217f6/261191603.JPG","F1420272","Residential Attached","S","316 2964 TRETHEWEY STREET","Abbotsford West","39","1","1993","0.00","Apartment/Condo","Abbotsford","018-249-213","V2T 6P4","0.00",,,"$133,000","0.99","$165.01","9/23/2014","Apartment/Condo","1","RML","$135,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261089004/0/60/45/ccbee4ac236ea6c77f4a6c8b92883c33/15/8ea185bc51d309329f556a1a4f9ba61a/261089004.JPG","F1416233","Residential Attached","S","10 33682 MARSHALL ROAD","Central Abbotsford","89","2","1993","0.00","Apartment/Condo","Abbotsford","018-048-943","V2S 1L1",,,,"$134,000","0.89","$109.21","9/21/2014","Apartment/Condo","2","RML","$149,900"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","F1422500","Land Only","S","11534 SURREY ROAD","Bolivar Heights","6",,,"6,475.00",,"North Surrey","010-922-156","V3R 5T5","45.34","Allowed Access","House/Single Family","$135,500","0.98","$20.93","9/17/2014","House/Single Family",,"RA","$139,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260893619/0/60/45/51ddb3bfe7a2c5ca6647e5636cc06d2d/15/6f21457195820fb9a88e9561fc8d2394/260893619.JPG","F1408374","Residential Attached","S","113 33150 4TH AVENUE","Mission BC","171","1","1997","0.00","Apartment/Condo","Mission","023-413-468","V2V 7A3",,,,"$136,000","0.92","$173.03","9/22/2014","Apartment/Condo","1","RM4","$147,500"
