"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261008527/0/60/45/a5606c438b5e9806edf476cd04f75ad4/16/341bc5b4ac43ba28c14af33cb35cfae5/261008527.JPG","V1066569","Residential Attached","S","209 8620 JONES ROAD","Brighouse South","60","2","1993","0.00","Apartment/Condo","Richmond","018-321-682","V6Y 1L8",,,,"$285,000","0.99","$292.61","7/25/2014","Apartment/Condo","2","R3","$289,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261124691/0/60/45/52621f71844cf2e1243906ab301d942a/13/2014e5814689de631c7a74d7a62d2782/261124691.JPG","N238113","Residential Detached","S","4129 MICHAEL ROAD","Edgewood Terrace","14","4","1972","0.00","House/Single Family","PG City North (Zone 73)","010-433-422","V2K 1E6","0.00",,,"$285,000","0.98","$137.68","7/26/2014","House/Single Family","3","RS1","$289,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261021209/0/60/45/7996027f2ad16a477379e104327a129c/15/0ccc73e8adc676459ed0521c155caa5a/261021209.JPG","F1413499","Residential Attached","S","26 2950 LEFEUVRE ROAD","Aberdeen","66","3","2013","0.00","Townhouse","Abbotsford","028-932-838","V4X 0B2",,,,"$285,179","0.95","$200.55","7/29/2014","Townhouse","3","MF","$299,700"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261089660/0/60/45/b4cb3f33db60e8a1b2e2ae5b763156f1/16/f575a2a53c2990064d1959e8ce6eb3d7/261089660.JPG","V1072864","Residential Attached","S","208 22 E CORDOVA STREET","Downtown VE","27","1","1996","0.00","Apartment/Condo","Vancouver East","023-640-821","V6A 1K2",,,,"$286,500","0.97","$591.94","7/24/2014","Apartment/Condo","1","APT","$295,000"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261143531/0/60/45/c1684a4b4777c00aa0a0a8838b9e0911/13/4b04ac20173d4d603a416070f652b575/261143531.JPG","N238343","Residential Attached","S","3272 3RD AVENUE","Smithers - Town","9","2","2012","3,257.00","1/2 Duplex","Smithers And Area (Zone 54)","028-788-052","V0J 2N0","0.00",,,"$288,000","0.96","$277.99","7/30/2014","1/2 Duplex","2","R2","$299,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260869182/0/60/45/a0ec351438eb4a3452d3a4ba68364d28/13/3f0cef914d281ba769fa17d74292bb75/260869182.JPG","N234381","Residential Attached","S","112 467 S TABOR BOULEVARD","Heritage","122","4","2013","0.00","Townhouse","PG City West (Zone 71)","029-183-286","V2M 0B1",,,,"$289,000","1.00","$139.28","7/24/2014","Townhouse","4","Z9","$289,888"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260935443/0/60/45/621442ba8f98ac357da606a28c32998a/16/e6de39258fe1587cd30a02df69a64d4e/260935443.JPG","V1060696","Residential Attached","S","50 10151 240TH STREET","Albion","98","3","2014","0.00","Townhouse","Maple Ridge","800-085-529","V0V 0V0",,,,"$289,984","1.00","$237.30","7/30/2014","Townhouse","3","RM1","$289,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261022012/0/60/45/41925a85352086634cf89eb961511fa1/14/7651f272876d7987d6d08cc8b216bc3d/261022012.JPG","H1402289","Residential Detached","S","45801 FOXRIDGE SOUTH CRESCENT","Vedder S Watson-Promontory","54","2","2011","6,641.00","House/Single Family","Sardis","700-008-779","V2P 0P7","57.00",,,"$290,000","0.95","$186.14","7/23/2014","House/Single Family","2","RSV3","$304,900"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261105246/0/60/45/bb9171b619cff201e1503d1566f0c073/14/7cc7e4feaa22fd597987ecaf0adb0761/261105246.JPG","H1402829","Residential Detached","S","8588 ASHWELL ROAD","Chilliwack W Young-Well","26","3","1990","5,488.00","House/Single Family","Chilliwack","010-810-269","V2P 7V8","56.00",,,"$290,000","0.95","$156.25","7/28/2014","House/Single Family","3","R1A","$304,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261009465/0/60/45/2fbfa8f8ade1d850a7d3c149e964c4ea/16/992ff37a1e0e21052d5e5f35079471f7/261009465.JPG","V1066652","Residential Attached","S","1509 1367 ALBERNI STREET","West End VW","61","0","1999","0.00","Apartment/Condo","Vancouver West","024-556-254","V6E 4R9",,,,"$290,000","1.00","$732.32","7/26/2014","Apartment/Condo","1","CD-1","$289,000"
