"psl_id";"mls";"prop_type";"status";"address";"area";"sub_area";"type_of_dwelling";"sold_price";"list_price";"days_to_sold";"tot_bedrooms";"year_built";"lot_sz_sqft";"sold_date";"pid";"prev_price";"frontage_feet";"gross_tax";"lot_sz_acre";"strata_maint_fee";"days_on_market";"floor_area_fin_total";"no_floor_areas";"tot_baths";"num_of_kitchens";"fireplaces";"total_parking_places";"floor_area_fin_abv_main";"floor_area_fin_basem";"floor_area_fin_below_main";"floor_area_fin_main_fl";"floor_area_fin_main_grand_tot";"status_change_date";"entry_date";"list_date";"expiry_date";"cancel_effective_date_date";"cancel_effective_date";"cancel_protection_date";"postal_code";"ofc_name";"office_code";"list_agent_fname";"list_sales_rep_1_user_code";"list_agent_1_email";"list_agent_1_phone";"list_agent_1_web_page";"list_2_office_name";"list__firm_2_office_code";"list_firm_2_office_code";"list_sales_rep_2_full_name";"list_sales_rep_2_user_code";"list_sales_rep_2_email";"list_sales_rep_2_phone";"list_sales_rep_2_web_page";"selling_office_1_office_name";"selling_office_1_office_code";"sell_sales_rep_1_agent_full_name";"sell_sales_rep_1_agent_email";"sell_sales_rep_1_agent_phone";"sell_sales_rep_1_email";"sell_sales_rep_1_phone";"sell_sales_rep_1_user_code";"sell_sales_rep_1_web_page";"sell_office_2_office_name";"sell_office_2_office_code";"sell_sales_rep_2_agent_full_name";"sell_sales_rep_2_user_code";"sell_sales_rep_2_email";"sell_sales_rep_2_phone";"sell_sales_rep_2_web_page";"commission";"depth";"owner_name";"locker";"realtor_remarks";"public_remarks";"maint_fee_includes";"legal_description";"legal_description_2";"water_supply";"amenities";"bylaw_restrict";"restrictions";"occupancy";"building_only";"address_list_id";"latitude";"longitude";"rets_int_id";"prov_state";"view";"features_incl";"site_influences";"city";"pic_count";"tiny_thumb";"tiny_thumbs_arr";"med_thumbs_arr";"date_of_update";"lnd";"ths";"sfh";"apt";"rrn";"psl";"sfd";"ret";"ofw";"bfs";"cls";"mfd";"hsc";"location_v";"address_street";"pics";"zoning";"permitted_land_use";"access_to_property";"sp_lp_ratio";"sold_price_per_sqft";"type"
"207563";"F1423717";"Residential Detached";"Sold";"2374 CHARDONNAY LANE";"Abbotsford";"Aberdeen";"House/Single Family";"615000.00";"615000.00";"35";"3";"2009";"0";"2014-10-27";"027-535-215";"0.00";"56.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4X 0A6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261279944/0/60/45/7f27279c6d9fe6bf5dc0ac5f23887d12/15/49da3958056ff195ee034175489ef0aa/261279944.JPG";"RES3";"";"";"0.99";"202.90";"House/Single Family"
"207564";"F1423767";"Residential Attached";"Sold";"42 7238 189TH STREET";"Cloverdale";"Clayton";"Townhouse";"310000.00";"310000.00";"28";"3";"2009";"0";"2014-10-20";"027-813-282";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4N 5Y8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261281412/0/60/45/b8fbea2c58b31e24525ddbe77e7f2d04/15/36c7e1313b19f97f39caaf8616ddd8ca/261281412.JPG";"MULTI";"";"";"0.97";"220.64";"Townhouse"
"207565";"F1423805";"Residential Detached";"Sold";"828 164A STREET";"South Surrey White Rock";"King George Corridor";"House/Single Family";"760000.00";"760000.00";"27";"4";"1991";"0";"2014-10-26";"008-097-381";"0.00";"68.69";"0.00";"0.00";"0.00";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4A 9B8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261282331/0/60/45/493ab5353c298223a3939e78848bf233/15/05fd1050f51e0b43542e55d9bb956211/261282331.JPG";"SFR";"";"";"0.99";"256.06";"House/Single Family"
"207566";"F1423813";"Residential Detached";"Sold";"21022 46TH AVENUE";"Langley";"Brookswood Langley";"House/Single Family";"790000.00";"790000.00";"25";"4";"1996";"0";"2014-10-23";"018-744-206";"0.00";"49.22";"0.00";"0.00";"0.00";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3A 8M4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261282863/0/60/45/d13415b64ff60f30634d48933d6fa85e/15/a28e03120c92ddc10cf79ce5f0e5fcca/261282863.JPG";"R-1D";"";"";"0.99";"191.14";"House/Single Family"
"207408";"F1415251";"Residential Attached";"Sold";"108 20268 54TH AVENUE";"Langley";"Langley City";"Apartment/Condo";"144000.00";"144000.00";"128";"2";"1997";"0";"2014-10-22";"023-745-479";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3A 8R9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"16";"";"{}";"{}";"2018-07-25 13:47:36.866376-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261065256/0/60/45/f5033509782556916951b5d17173f20d/15/b2b65499665026408c0826f7a7004563/261065256.JPG";"MF";"";"";"0.96";"165.71";"Apartment/Condo"
"207574";"F1424008";"Residential Attached";"Sold";"38 10038 150TH STREET";"North Surrey";"Guildford";"Townhouse";"273000.00";"273000.00";"18";"2";"1991";"0";"2014-10-19";"016-259-041";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3R 0M8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261287857/0/60/45/4b8f55b722ccc63ac093fa9a0d842b82/15/e72b273adb5ca34c53bd5c50866107d4/261287857.JPG";"M";"";"";"0.96";"173.66";"Townhouse"
"207416";"F1416301";"Residential Attached";"Sold";"34 6785 193 STREET";"Cloverdale";"Clayton";"Townhouse";"380000.00";"380000.00";"121";"3";"2007";"0";"2014-10-26";"027-184-315";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4N 0Z4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:36.866376-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261091107/0/60/45/626ee4fccd53d7c82a66ce3b4384f084/15/f3db32285cb565a9c54041b8ed2e0828/261091107.JPG";"MR30";"";"";"0.98";"196.18";"Townhouse"
"207708";"F1425665";"Residential Detached";"Sold";"22386 OLD YALE ROAD";"Langley";"Murrayville";"House/Single Family";"780000.00";"780000.00";"1";"5";"1992";"0";"2014-10-25";"017-388-279";"0.00";"85.40";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2Z 1A8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334311/0/60/45/fe821012fd222112f9a8d263b6710742/15/4c0f84c617b0e96364ae285368e542ee/261334311.JPG";"R-1E";"";"";"1.00";"248.49";"House/Single Family"
"207374";"F1407553";"Residential Attached";"Sold";"17 12091 70TH AVENUE";"Surrey";"West Newton";"Townhouse";"400134.00";"400134.00";"208";"3";"2014";"0";"2014-10-20";"900-570-594";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"N0N 0N0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"1";"";"{}";"{}";"2018-07-25 13:47:36.866376-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260874621/0/60/45/6009f4bfa2c1fdcbc2a8805c7c3a7289/16/dae5f1ecafe080c9c2b5a83c44fc6fec/260874621.JPG";"CD";"";"";"0.93";"250.08";"Townhouse"
"207713";"F1425726";"Residential Attached";"Sold";"13 7848 209TH STREET";"Langley";"Willoughby Heights";"Townhouse";"329900.00";"329900.00";"0";"2";"2014";"0";"2014-10-23";"900-572-882";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2Y 0M4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"7";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261336015/0/60/45/cede38604b1afe481abcdb76832a6900/16/36b87c4f2632d035fc54817bea0274c2/261336015.JPG";"CD65";"";"";"1.00";"278.63";"Townhouse"
"207429";"F1418113";"Residential Detached";"Sold";"3170 CONSORT COURT";"Abbotsford";"Abbotsford West";"House/Single Family";"378000.00";"378000.00";"100";"4";"1980";"0";"2014-10-25";"005-262-402";"0.00";"40.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2T 4J5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"17";"";"{}";"{}";"2018-07-25 13:47:36.866376-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261136503/0/60/45/3553aa043ddcda57f7307112278a938c/15/957e18bd912a46117e2db54234b1e089/261136503.JPG";"SFD";"";"";"0.97";"184.39";"House/Single Family"
"207738";"H1403154";"Land Only";"Sold";"53449 YALE ROAD";"Rosedale";"Rosedale Popkum";"";"380000.00";"380000.00";"88";"0";"0";"0";"2014-10-21";"011-175-770";"0.00";"1500.00";"0.00";"0.00";"0.00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0X 1X2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"4";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261153706/0/60/45/4ff26795b155494ac9c3c2d6642aaf19/14/1f404c989e3e84b89e8e65ea860da1df/261153706.JPG";"R,P1C1";"";"Allowed Access";"0.84";"0.00";"Other"
"207743";"H1403457";"Residential Attached";"Sold";"138 8590 SUNRISE DRIVE";"Chilliwack";"Chilliwack Mountain";"Townhouse";"347500.00";"347500.00";"61";"1";"2007";"0";"2014-10-19";"027-100-626";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2R 3Z4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261202672/0/60/45/00871587298d0f8f06d0f2b3c977c913/15/e586d0e4c9a7c371d661b1f0bc1899cf/261202672.JPG";"R4";"";"";"0.95";"140.12";"Townhouse"
"207745";"H1403541";"Residential Detached";"Sold";"617 DOUGLAS STREET";"Hope";"Hope Center";"Townhouse";"120000.00";"120000.00";"55";"3";"1980";"0";"2014-10-21";"002-319-781";"0.00";"40.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0X 1L0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"18";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261215634/0/60/45/00f0576d50ce8c7ae114229ee969b7bc/14/4fbe4f16389c54db9650506e6d95ae5c/261215634.JPG";"RM1";"";"";"0.92";"94.49";"Townhouse"
"207752";"H1403792";"Residential Detached";"Sold";"46526 STONEY CREEK DRIVE";"Sardis";"Sardis East Vedder Rd";"House/Single Family";"285000.00";"285000.00";"35";"2";"2006";"0";"2014-10-19";"700-003-732";"0.00";"48.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2R 0E2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261256818/0/60/45/515a4988f6614f97827719e6053232fc/15/0a2b8780e637bf55778cd2a4ebdb4c6b/261256818.JPG";"RSV3";"";"";"0.98";"200.14";"House/Single Family"
"207763";"H1404040";"Residential Detached";"Sold";"5581 ALPINE CRESCENT";"Sardis";"Promontory";"House/Single Family";"453000.00";"453000.00";"20";"3";"1998";"0";"2014-10-23";"023-862-254";"0.00";"69.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2R 5N2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"6";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261297921/0/60/45/b6e9d54ad16703e35444f64e1bc7aad5/16/cb12718fad5cde2aa7d53ac2be3f30b4/261297921.JPG";"R1A";"";"";"0.99";"119.84";"House/Single Family"
"207764";"H1404046";"Residential Detached";"Sold";"46040 CAMROSE AVENUE";"Chilliwack";"Fairfield Island";"House/Single Family";"360000.00";"360000.00";"21";"4";"1973";"0";"2014-10-27";"007-162-243";"0.00";"75.00";"0.00";"0.00";"0.00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2P 3R2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261298804/0/60/45/3dd837b824ae44713c66fda177310caa/14/72c8270772c4032344f84d67bab1cdda/261298804.JPG";"R1A";"";"";"0.98";"138.46";"House/Single Family"
"207765";"H1404096";"Residential Attached";"Sold";"9 45160 SOUTH SUMAS ROAD";"Sardis";"Sardis West Vedder Rd";"Townhouse";"218000.00";"218000.00";"17";"2";"1993";"0";"2014-10-25";"018-611-915";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2R 3X6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"10";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261305036/0/60/45/a1217194e20aae4b943726a030ad4531/16/ee0e465ac8195496f600daf01781bcb6/261305036.JPG";"R4A";"";"";"0.97";"164.53";"Townhouse"
"207766";"H1404098";"Residential Detached";"Sold";"6080 GLENGARRY DRIVE";"Sardis";"Sardis West Vedder Rd";"House/Single Family";"317000.00";"317000.00";"12";"4";"1976";"0";"2014-10-20";"006-436-609";"0.00";"76.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2R 3G7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"13";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261305807/0/60/45/b18773c2795e58be3a15ed78a50723a8/14/e7e0ad1adb417375d61022b1b37534ce/261305807.JPG";"R1-A";"";"";"0.99";"158.50";"House/Single Family"
"207767";"H1404137";"Residential Detached";"Sold";"23735 AMERICAN CREEK ROAD";"Hope";"Hope Center";"House with Acreage";"231000.00";"231000.00";"13";"3";"1994";"0";"2014-10-22";"007-329-253";"0.00";"190.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V0X 1L3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"13";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261307406/0/60/45/215cffc500ee33d2151166029043be05/14/96f29a7a236ed1faa3d652e13ad8a25e/261307406.JPG";"RR1";"";"";"0.92";"126.58";"House with Acreage"
"207768";"H1404145";"Residential Attached";"Sold";"103 8934 MARY STREET";"Chilliwack";"Chilliwack W Young-Well";"Apartment/Condo";"95000.00";"95000.00";"15";"2";"1994";"0";"2014-10-26";"018-578-110";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2P 4J3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"15";"";"{}";"{}";"2018-07-25 13:47:37.135961-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261314407/0/60/45/3f24d77195a4b4b094888fbd449a3d75/15/ca9a9eb5af3eac9f77a383378ca514e4/261314407.JPG";"R5";"";"";"0.96";"112.29";"Apartment/Condo"
"207430";"F1418244";"Residential Detached";"Sold";"3253 273RD STREET";"Langley";"Aldergrove Langley";"House/Single Family";"384000.00";"384000.00";"99";"4";"1985";"0";"2014-10-25";"000-831-531";"0.00";"51.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4W 3H9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:36.866376-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261140827/0/60/45/c216380b70d755dce9d000d607f0a1e2/16/ec95423e134a8c5850e4f67db99876a3/261140827.JPG";"SFD";"";"";"0.97";"217.19";"House/Single Family"
"207431";"F1418321";"Residential Attached";"Sold";"210 5430 201 STREET";"Langley";"Langley City";"Apartment/Condo";"238500.00";"238500.00";"97";"2";"2006";"0";"2014-10-27";"026-856-212";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3A 0A2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:36.866376-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261142662/0/60/45/beb99cdc0294822a300b68c5dd5793c6/15/08027f4737be223997ad45c1575a667a/261142662.JPG";"MF";"";"";"0.97";"204.37";"Apartment/Condo"
